"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"22","1_0",1,166946553.823005,0,570.858118931316,2405.60182834711,169.612998986655,157.249198955723,180.003600558634,3.54080196125282,22,0,418159.981698297,166528393.841306
"23","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,1,30090.7416515515,30090.7416515515,167034554.484487
"24","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,2,17818.8493322754,47909.5909838269,167016735.635155
"25","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,3,153359.993106079,201269.584089906,166863375.642049
"26","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,4,21059.1436645508,222328.727754457,166842316.498384
"27","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,5,113525.661834884,335854.389589341,166728790.836549
"28","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,6,177617.890340751,513472.279930092,166551172.946208
"29","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,7,56179.9973400879,569652.27727018,166494992.948868
"30","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,8,296678.19383089,866330.471101069,166198314.755037
"31","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,9,252103.49542762,1118433.96652869,165946211.25961
"32","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,10,1297695.18935253,2416129.15588122,164648516.070257
"33","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,11,288705.801855469,2704834.95773669,164359810.268402
"34","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,12,842033.546395775,3546868.50413246,163517776.722006
"35","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,13,871812.268847211,4418680.77297967,162645964.453159
"36","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,14,188908.413985596,4607589.18696527,162457056.039173
"37","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,15,65009.4983184814,4672598.68528375,162392046.540855
"38","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,16,1321260.06586786,5993858.75115161,161070786.474987
"39","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,17,676219.702062719,6670078.45321433,160394566.772924
"40","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,18,216240.925584705,6886319.37879903,160178325.84734
"41","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,19,95895.7869066114,6982215.16570564,160082430.060433
"42","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,20,144048.747574463,7126263.91328011,159938381.312858
"43","1_1",2,167064645.226139,0,426.475853051986,929.507095488927,184.283334565323,117.312180988688,180.678467963794,2.05051664449559,21,261314.316391601,7387578.22967171,159677066.996467
